"title","budget","genre","mpaa","runtimes","rating","gross"
"The Ruins","8000000","2","4","93","5.9","507367"
"The Runaways","10000000","11","4","106","6.6","5051"
"The Saint","68000000","20","3","116","6.2","613633041997"
"The Santa Clause","22000000","5","2","97","6.3","144833357"
"The Scarlet Letter","50000000","4","4","135","5.1","10400000"
"The School of Rock","35000000","5","3","108","7.1","81261177"
"The Score","68000000","20","4","124","6.8","1135799182002"
"The Scorpion King","60000000","20","3","92","5.5","91047077"
"The Secret Agent","7000000","4","4","95","5.8","106606"
"The Secret Life of Bees","11000000","4","3","114","7.3","153412"
"The Secret Life of Walter Mitty","90000000","13","2","114","7.4","58236838"
"The Shadow","25000000","20","3","93","5.9","32055248"
"The Shaggy Dog","50000000","5","2","98","4.4","61123569"
"The Shawshank Redemption","25000000","14","4","142","9.3","58500000"
"The Shipping News","35000000","4","4","111","6.8","11434216"
"The Siege","70000000","20","4","116","6.3","40981289"
"The Simpsons Movie","75000000","13","3","87","7.4","183135014"
"The Sixth Sense","40000000","4","3","107","8.2","293506292"
"The Skeleton Key","43000000","2","3","104","6.5","450814072005"
"The Smurfs","110000000","13","2","103","5.5","142614158"
"The Smurfs 2","105000000","13","2","105","5.4","71017784"
"The Social Network","40000000","11","3","120","7.8","96962694"
"The Son of No One","15000000","14","4","90","5.1","13350122011"
"The Sorcerer's Apprentice","150000000","20","2","109","6.2","63150991"
"The Spanish Prisoner","10000000","4","2","110","7.3","1161000"
"The Specialist","45000000","20","4","110","5.4","57362581"
"The Spiderwick Chronicles","90000000","13","2","107","6.6","71195053"
"The SpongeBob SquarePants Movie","30000000","13","2","87","7.0","85417988"
"The Stars Fell on Henrietta","13000000","4","2","109","6.5","99318"
"The Stepford Wives","90000000","5","3","93","5.2","59484742"
"The Strangers","10000000","2","4","88","6.2","52597610"
"The Sum of All Fears","68000000","20","3","124","6.4","118907036"
"The Sum of Us","3465000","5","4","100","7.4","766464"
"The Super","22000000","5","4","84","5.4","11000863"
"The Sweeney","3000000","20","4","112","6.2","4474661"
"The Sweetest Thing","43000000","5","4","88","5.0","43978606"
"The Taking of Beverly Hills","19000000","20","4","96","4.7","939277"
"The Taking of Pelham 1 2 3","100000000","20","4","106","6.4","65452312"
"The Talented Mr. Ripley","40000000","4","4","139","7.3","81298265"
"The Temp","15000000","4","4","99","5.1","6419876"
"The Tempest","20000000","5","3","110","5.4","277943"
"The Ten Commandments","10000000","19","2","88","2.8","952820"
"The Terminal","60000000","5","3","128","7.3","778728832004"
"The Texas Chainsaw Massacre","9200000","2","4","98","6.2","80571655"
"The Texas Chainsaw Massacre: The Beginning","16000000","2","4","96","5.9","39517763"
"The Thin Red Line","52000000","4","4","170","7.6","36400491"
"The Thing","38000000","2","4","103","6.3","274286702011"
"The Thing Called Love","14000000","4","3","116","6.4","1029721"
"The Three Musketeers","30000000","20","2","105","6.3","53898845"
"The Three Musketeers","75000000","20","3","110","5.8","20377913"
"The Time Machine","80000000","20","3","96","5.9","123729176"
"The Time Traveler's Wife","39000000","4","3","107","7.1","63414846"
"The Tourist","100000000","20","3","103","6.0","8332402"
"The Town","37000000","14","4","125","7.6","92186262"
"The Transporter","21000000","20","3","92","6.8","768670"
"The Truman Show","60000000","4","2","103","8.1","125618201"
"The Tuxedo","60000000","20","3","98","5.2","50547998"
"The Ugly Truth","38000000","5","4","96","6.5","88915214"
"The Usual Suspects","6000000","14","4","106","8.7","23272306"
"The Village","60000000","4","3","108","6.5","114197520"
"The Virgin Suicides","6000000","4","4","97","7.2","908537"
"The Wackness","6000000","5","4","99","7.0","2899975"
"The Ward","10000000","2","4","89","5.6","498974"
"The Watch","68000000","5","4","102","5.7","35353000"
"The Waterboy","20000000","5","3","90","6.0","161491646"
"The Waterdance","2700000","4","4","106","6.9","1723319"
"The Way of the Gun","21000000","20","4","119","6.7","6055661"
"The Weather Man","22000000","5","4","102","6.7","12482775"
"The Wedding Date","15000000","5","3","90","6.1","47175038"
"The Wedding Singer","18000000","5","3","95","6.8","80245725"
"The Wild Thornberrys Movie","35000000","13","2","85","5.1","40108697"
"The Wolf of Wall Street","100000000","11","4","180","8.2","116900694"
"The Wolfman","150000000","4","4","119","5.8","61979680"
"The Wolverine","120000000","20","3","126","6.7","132556852"
"The Woman in Black","17000000","4","3","95","6.5","54333290"
"The Women","16500000","5","3","114","4.9","26902075"
"The Work and the Glory","7500000","4","2","110","6.8","3347647"
"The Work and the Glory II: American Zion","6500000","4","3","100","6.5","2025032"
"The Work and the Glory III: A House Divided","6500000","4","2","89","6.4","1325092"
"The World Is Not Enough","135000000","20","3","128","6.4","126943684"
"The World's End","28000000","20","4","109","7.0","26004851"
"The World's Fastest Indian","25000000","11","3","127","7.9","18297690"
"The Wrestler","6000000","4","4","109","7.9","812720"
"The X Files","66000000","6","3","121","6.9","83898313"
"The Young Victoria","35000000","11","2","105","7.3","11001272"
"Thelma & Louise","16500000","13","4","130","7.4","45361000"
"There Goes My Baby","10500000","5","4","99","6.3","123509"
"There's Something About Mary","23000000","5","4","119","7.1","176484651"
"They","17000000","2","3","89","4.8","12840842"
"Thick as Thieves","25000000","20","4","104","6.0","1680712"
"Things to Do in Denver When You're Dead","7000000","14","4","115","6.8","529766"
"Things We Lost in the Fire","16000000","4","4","118","7.2","3287315"
"Think Like a Man","12000000","5","3","122","6.6","91547205"
"Think Like a Man Too","24000000","5","3","106","5.7","65182182"
"Thir13en Ghosts","20000000","2","4","91","5.5","26600000"
"Thirteen Conversations About One Thing","4500000","4","4","104","7.1","3288164"
"This Is 40","35000000","5","4","134","6.2","67544505"
"This Is It","60000000","1","2","111","7.3","72091016"
"This Is the End","32000000","5","4","107","6.7","101470202"
"Thor","150000000","20","3","115","7.0","449326618"
"Thor: The Dark World","170000000","20","3","112","7.1","206362140"
"Thr3e","2400000","4","3","101","5.0","1008849"
"Three Kings","48000000","20","4","114","7.2","60652036"
"Thunderheart","15000000","14","4","119","6.8","226607581992"
"THX 1138","777000","8","4","86","6.8","2437000"
"Tian di ying xiong","10000000","20","4","120","6.4","41000000"
"Time Changer","825000","4","2","95","5.6","1284142"
"Timebomb","6000000","20","4","96","5.5","64562"
"Timecop","27000000","20","4","99","5.8","44853581"
"Timeline","80000000","20","3","116","5.6","19481943"
"Tin Cup","45000000","5","4","135","6.3","75900000"
"Tinker Tailor Soldier Spy","20000000","4","4","127","7.1","56481215"
"Titan A.E.","75000000","20","2","94","6.6","367550002000"
"Titanic","200000000","4","3","194","7.7","21867723022012"
"TMNT","34000000","20","2","87","6.4","54149098"
"To Catch a Thief","2500000","6","2","106","7.5","8750000"
"To Die For","20000000","5","4","106","6.8","21284514"
"To Rome with Love","17000000","5","4","112","6.3","16685867"
"Tombstone","25000000","20","4","130","7.8","565050651994"
"Tomorrow Never Dies","110000000","20","3","119","6.5","221300000"
"Tooth Fairy","48000000","5","2","101","5.0","60022256"
"Top Dog","6000000","20","3","86","4.0","5093707"
"Torque","40000000","20","3","84","3.9","21215059"
"Total Recall","125000000","20","3","118","6.3","58877969"
"Tower Heist","75000000","20","3","104","6.2","78046570"
"Town & Country","90000000","5","4","104","4.3","6719973"
"Traffic","48000000","14","4","147","7.7","124115725"
"Training Day","45000000","14","4","122","7.7","65500300"
"Trainspotting","3500000","4","4","94","8.2","12300000"
"Transamerica","1000000","13","4","103","7.5","15151744"
"Transformers","150000000","20","3","144","7.2","319071806"
"Transformers: Age of Extinction","210000000","20","3","165","5.8","245439076"
"Treasure Planet","140000000","13","2","95","7.0","38176783"
"Trees Lounge","1300000","5","4","95","7.2","695229"
"Trojan War","15000000","5","3","84","5.6","309"
"Tropic Thunder","92000000","20","4","107","7.0","110515313"
"True Grit","38000000","13","3","110","7.7","244900000"
"True Identity","15000000","5","4","93","5.1","4693236"
"True Lies","115000000","20","4","141","7.2","146282411"
"True Romance","13000000","14","4","120","8.0","12281500"
"Trust","700000","5","4","107","7.7","356122"
"Trust","9500000","14","4","106","7.0","120016"
"Turbo","135000000","13","2","96","6.5","83028128"
"Twelve Monkeys","29000000","6","4","129","8.1","57141459"
"Twin Peaks: Fire Walk with Me","10000000","6","4","135","7.2","4160851"
"Twister","92000000","20","3","113","6.2","241721524"
"Two Weeks Notice","60000000","5","3","101","6.0","93354851"
"U.S. Marshals","60000000","20","3","131","6.5","57167405"
"Ultimo tango a Parigi","1250000","4","5","127","7.2","36144824"
"Ultraviolet","30000000","20","3","94","4.4","12534399"
"Unbreakable","75000000","4","3","106","7.2","95011339"
"Under Siege","35000000","20","4","103","6.4","83363139"
"Under Siege 2: Dark Territory","60000000","20","4","100","5.4","50024083"
"Under Suspicion","25000000","14","4","110","6.5","277675"
"Under the Tuscan Sun","18000000","5","3","113","6.7","58878723"
"Underneath","6500000","14","4","99","6.3","536023"
"Underworld","22000000","20","4","121","7.0","51970690"
"Underworld: Awakening","70000000","20","4","88","6.4","3400487"
"Underworld: Evolution","50000000","20","4","102","6.8","3968659"
"Underworld: Rise of the Lycans","35000000","20","4","92","6.6","2765370"
"Undiscovered","9000000","5","3","97","4.2","1069318"
"Unfaithful","50000000","4","4","124","6.7","52801000"
"Unforgettable","18000000","6","4","117","5.9","2780278"
"Unforgiven","14400000","22","4","131","8.3","101157447"
"United 93","15000000","20","4","111","7.6","31483450"
"Universal Soldier","23000000","20","4","84","5.9","36299898"
"Universal Soldier: Day of Reckoning","11500000","20","4","114","5.0","5460"
"Universal Soldier: Regeneration","10000000","20","4","97","5.2","354340"
"Unknown","30000000","20","3","113","6.9","63686397"
"Unmade Beds","1000000","5","4","95","7.0","250000"
"Until Death","15000000","20","4","107","6.0","18684"
"Up Close & Personal","60000000","4","3","124","6.0","51088705"
"Up in the Air","25000000","4","4","108","7.5","83823381"
"Upside Down","60000000","4","3","114","6.4","22186956"
"Uptown Girls","20000000","5","3","92","6.1","937472004"
"Urban Legend","14000000","2","4","99","5.4","38072438"
"Urban Legends: Final Cut","15000000","2","4","97","4.0","38574362"
"Urbania","225000","4","4","103","7.0","1032075"
"Utomlyonnye solntsem","2800000","4","4","135","8.0","2616503"
"V for Vendetta","54000000","20","4","132","8.2","62000000"
"Vacancy","19000000","2","4","85","6.2","19363565"
"Valentine","29000000","2","4","96","4.6","163000002001"
"Valentine's Day","52000000","5","3","125","5.8","110485654"
"Valkyrie","75000000","4","3","121","7.1","6054636"
"Valley of the Dolls","5000000","4","3","123","5.8","44432255"
"Vals Im Bashir","1500000","19","4","90","8.0","36385"
"Vampire in Brooklyn","20000000","5","4","100","4.4","19751736"
"Vampires","20000000","20","4","108","6.1","1181204"
"Van Helsing","160000000","20","3","131","6.0","3002574752004"
"Vanilla Sky","68000000","17","4","136","6.9","2400000"
"Vanity Fair","23000000","4","3","141","6.2","16136476"
"Vantage Point","40000000","20","3","90","6.6","151161491"
"Vertical Limit","75000000","20","3","124","5.8","69243859"
"Village of the Damned","22000000","2","4","99","5.6","9417567"
"Virgin","50000","4","4","114","5.5","9614"
"Virtuosity","30000000","20","4","106","5.5","24048000"
"Virus","75000000","20","4","99","4.8","30626690"
"Volcano","90000000","20","3","104","5.4","49323468"
"W.E.","15000000","4","4","119","6.1","583455"
"Waiting for Guffman","4000000","5","4","84","7.6","2923982"
"Waiting to Exhale","16000000","5","4","124","5.6","67052156"
"Waiting...","3000000","5","4","94","6.8","16124543"
"Wake of Death","14000000","20","4","91","5.8","2924002005"
"Walk the Line","28000000","11","3","136","7.9","204349"
"Walking and Talking","1000000","5","4","86","6.8","12972651996"
"Walking Tall","56000000","20","3","86","6.2","6564102004"
"Walking with Dinosaurs 3D","80000000","13","2","87","5.2","36076121"
"Wanted","75000000","20","4","110","6.7","134508551"
"War and Peace","6000000","4","2","208","6.8","12500000"
"War Horse","66000000","4","3","146","7.2","3793725"
"War of the Worlds","132000000","13","3","116","6.5","234280354"
"War, Inc.","10000000","20","4","107","5.7","580862"
"Warlock: The Armageddon","3000000","17","4","98","5.2","3902679"
"Warm Bodies","35000000","5","3","98","6.9","66380662"
"Watchmen","130000000","20","4","162","7.6","185258983"
"Water for Elephants","38000000","4","3","120","7.0","58709717"
"Waterland","10000000","4","4","95","6.7","1034287"
"Waterworld","175000000","20","3","135","6.1","88246220"
"Wayne's World","20000000","5","3","94","7.0","121697350"
"Wayne's World 2","40000000","5","3","95","6.1","48197805"
"We Are Marshall","65000000","4","2","131","7.1","43545364"
"We're the Millers","37000000","5","4","110","7.1","150394119"
"Wedding Crashers","40000000","5","4","119","7.0","285176741"
"Welcome Home, Roscoe Jenkins","35000000","5","3","114","5.2","43650785"
"Welcome to the Dollhouse","800000","5","4","88","7.4","4771000"
"Whale Rider","6000000","4","3","101","7.7","20779666"
"What Dreams May Come","85000000","4","3","113","7.0","55485043"
"What Happens in Vegas","35000000","5","3","101","6.1","80277646"
"What Just Happened","25000000","5","4","104","5.7","3291679"
"What Lies Beneath","100000000","4","3","130","6.6","3570311"
"What to Expect When You're Expecting","40000000","5","3","110","5.7","41152203"
"What Women Want","70000000","5","3","127","6.4","182811707"
"What's Eating Gilbert Grape","11000000","4","3","118","7.8","9170214"
"Whatever Works","15000000","5","3","92","7.2","5141953"
"When a Stranger Calls","15000000","2","3","87","5.0","19106773"
"Where the Day Takes You","3000000","14","4","105","6.8","390152"
"Where the Wild Things Are","100000000","13","2","101","6.8","77233467"
"While You Were Sleeping","17000000","5","2","103","6.6","81057016"
"White House Down","150000000","20","3","131","6.4","73103784"
"White Man's Burden","7000000","4","4","89","5.2","3760515"
"White Noise","10000000","4","3","101","5.5","56386759"
"White Oleander","16000000","4","3","109","7.2","212292002002"
"White Squall","38000000","13","3","129","6.6","10300000"
"Whiteout","35000000","20","4","101","5.5","12201122"
"Who Killed the Electric Car?","1000000","1","2","92","7.7","7118"
"Why Did I Get Married Too?","20000000","5","3","121","4.3","60095852"
"Wicked Spring","500000","4","3","102","5.5","438808"
"Wild Bill","30000000","20","4","98","5.9","2167808"
"Wild Child","20000000","5","3","98","6.1","21972336"
"Wild Wild West","170000000","20","3","106","4.8","113805681"
"Willard","22000000","4","3","100","6.1","6886089"
"Wimbledon","31000000","5","3","98","6.3","41512007"
"Wind","29000000","20","3","126","6.4","5519569"
"Windtalkers","115000000","20","4","134","6.0","40914068"
"Winter's Bone","2000000","4","4","100","7.2","380192"
"Wo hu cang long","15000000","20","3","120","7.9","128078872"
"Wolf","70000000","4","4","125","6.2","65012000"
"Wolf Creek","1000000","2","4","104","6.3","16188180"
"Wonder Boys","35000000","5","4","107","7.4","1588668"
"Wonderland","5000000","14","4","104","6.6","10605122003"
"Wreck-It Ralph","165000000","13","2","101","7.8","189422889"
"Wyatt Earp","63000000","20","3","212","6.6","25052000"
"X-Men","75000000","20","3","104","7.4","157299717"
"X-Men Origins: Wolverine","150000000","20","3","107","6.7","8461898"
"X-Men: Days of Future Past","200000000","20","3","131","8.1","233921534"
"X-Men: First Class","160000000","20","3","132","7.8","146408305"
"X-Men: The Last Stand","210000000","20","3","104","6.8","234362462"
"X2","110000000","20","3","134","7.5","214949694"
"Xi yan","1000000","5","4","106","7.7","6933459"
"xXx: State of the Union","87000000","20","3","101","4.3","26873932"
"Ying xiong","31000000","20","3","99","7.9","53710019"
"Yogi Bear","80000000","13","2","80","4.5","100246011"
"Yonkers Joe","5000000","4","4","101","6.4","10000000"
"You Again","20000000","5","2","105","5.8","25702053"
"You Don't Mess with the Zohan","90000000","20","3","113","5.5","100018837"
"You've Got Mail","65000000","5","2","119","6.5","115821495"
"You, Me and Dupree","54000000","5","3","108","5.6","130431368"
"Young Adult","12000000","5","4","94","6.3","22939027"
"Your Highness","49900000","13","4","102","5.6","30246"
"Yours, Mine & Ours","45000000","5","2","88","5.3","72028752"
"Zathura: A Space Adventure","65000000","20","2","101","6.1","29258869"
"Zero Dark Thirty","40000000","4","4","157","7.4","132820716"
"Zombi 2","410000000","2","4","91","6.9","614000000"
"Zombieland","23600000","5","4","88","7.7","75590286"
"Zookeeper","80000000","5","2","102","5.2","80360843"
"Zoolander","28000000","5","3","89","6.6","45172250"
"Zwartboek","21000000","4","4","145","7.8","101119"
