"title","budget","genre","mpaa","runtimes","rating","gross"
"The Watch","68000000","5","4","102","5.7","35353000"
"The Waterboy","20000000","5","3","90","6.0","161491646"
"The Waterdance","2700000","4","4","106","6.9","1723319"
"The Way of the Gun","21000000","20","4","119","6.7","6055661"
"The Weather Man","22000000","5","4","102","6.7","12482775"
"The Wedding Singer","18000000","5","3","95","6.8","80245725"
"The Wild Thornberrys Movie","35000000","13","2","85","5.1","40108697"
"The Wolf of Wall Street","100000000","11","4","180","8.2","116900694"
"The Wolfman","150000000","4","4","119","5.8","61979680"
"The Wolverine","120000000","20","3","126","6.7","132556852"
"The Woman in Black","17000000","4","3","95","6.5","54333290"
"The Women","16500000","5","3","114","4.9","26902075"
"The Work and the Glory","7500000","4","2","110","6.8","3347647"
"The Work and the Glory II: American Zion","6500000","4","3","100","6.5","2025032"
"The Work and the Glory III: A House Divided","6500000","4","2","89","6.4","1325092"
"The World Is Not Enough","135000000","20","3","128","6.4","126943684"
"The World's End","28000000","20","4","109","7.0","26004851"
"The X Files","66000000","6","3","121","6.9","83898313"
"The Young Victoria","35000000","11","2","105","7.3","11001272"
"Thelma & Louise","16500000","13","4","130","7.4","45361000"
"There Goes My Baby","10500000","5","4","99","6.3","123509"
"There's Something About Mary","23000000","5","4","119","7.1","176484651"
"They","17000000","2","3","89","4.8","12840842"
"Things to Do in Denver When You're Dead","7000000","14","4","115","6.8","529766"
"Things We Lost in the Fire","16000000","4","4","118","7.2","3287315"
"Think Like a Man","12000000","5","3","122","6.6","91547205"
"Think Like a Man Too","24000000","5","3","106","5.7","65182182"
"Thirteen Conversations About One Thing","4500000","4","4","104","7.1","3288164"
"This Is 40","35000000","5","4","134","6.2","67544505"
"This Is It","60000000","1","2","111","7.3","72091016"
"This Is the End","32000000","5","4","107","6.7","101470202"
"Thor: The Dark World","170000000","20","3","112","7.1","206362140"
"Thr3e","2400000","4","3","101","5.0","1008849"
"Three Kings","48000000","20","4","114","7.2","60652036"
"Thunderheart","15000000","14","4","119","6.8","226607581992"
"THX 1138","777000","8","4","86","6.8","2437000"
"Time Changer","825000","4","2","95","5.6","1284142"
"Timebomb","6000000","20","4","96","5.5","64562"
"Timecop","27000000","20","4","99","5.8","44853581"
"Timeline","80000000","20","3","116","5.6","19481943"
"TMNT","34000000","20","2","87","6.4","54149098"
"To Catch a Thief","2500000","6","2","106","7.5","8750000"
"To Die For","20000000","5","4","106","6.8","21284514"
"Tombstone","25000000","20","4","130","7.8","565050651994"
"Tooth Fairy","48000000","5","2","101","5.0","60022256"
"Top Dog","6000000","20","3","86","4.0","5093707"
"Torque","40000000","20","3","84","3.9","21215059"
"Total Recall","125000000","20","3","118","6.3","58877969"
"Tower Heist","75000000","20","3","104","6.2","78046570"
"Town & Country","90000000","5","4","104","4.3","6719973"
"Traffic","48000000","14","4","147","7.7","124115725"
"Training Day","45000000","14","4","122","7.7","65500300"
"Transformers","150000000","20","3","144","7.2","319071806"
"Transformers: Age of Extinction","210000000","20","3","165","5.8","245439076"
"Treasure Planet","140000000","13","2","95","7.0","38176783"
"Trees Lounge","1300000","5","4","95","7.2","695229"
"Trojan War","15000000","5","3","84","5.6","309"
"Tropic Thunder","92000000","20","4","107","7.0","110515313"
"True Identity","15000000","5","4","93","5.1","4693236"
"True Lies","115000000","20","4","141","7.2","146282411"
"True Romance","13000000","14","4","120","8.0","12281500"
"Trust","700000","5","4","107","7.7","356122"
"Trust","9500000","14","4","106","7.0","120016"
"Turbo","135000000","13","2","96","6.5","83028128"
"Twelve Monkeys","29000000","6","4","129","8.1","57141459"
"Twin Peaks: Fire Walk with Me","10000000","6","4","135","7.2","4160851"
"Twister","92000000","20","3","113","6.2","241721524"
"Two Weeks Notice","60000000","5","3","101","6.0","93354851"
"U.S. Marshals","60000000","20","3","131","6.5","57167405"
"Ultimo tango a Parigi","1250000","4","5","127","7.2","36144824"
"Unbreakable","75000000","4","3","106","7.2","95011339"
"Under Siege","35000000","20","4","103","6.4","83363139"
"Under Siege 2: Dark Territory","60000000","20","4","100","5.4","50024083"
"Underneath","6500000","14","4","99","6.3","536023"
"Underworld","22000000","20","4","121","7.0","51970690"
"Undiscovered","9000000","5","3","97","4.2","1069318"
"Unfaithful","50000000","4","4","124","6.7","52801000"
"Unforgettable","18000000","6","4","117","5.9","2780278"
"Unforgiven","14400000","22","4","131","8.3","101157447"
"United 93","15000000","20","4","111","7.6","31483450"
"Universal Soldier","23000000","20","4","84","5.9","36299898"
"Universal Soldier: Day of Reckoning","11500000","20","4","114","5.0","5460"
"Unknown","30000000","20","3","113","6.9","63686397"
"Unmade Beds","1000000","5","4","95","7.0","250000"
"Up Close & Personal","60000000","4","3","124","6.0","51088705"
"Up in the Air","25000000","4","4","108","7.5","83823381"
"Urban Legend","14000000","2","4","99","5.4","38072438"
"Urbania","225000","4","4","103","7.0","1032075"
"Utomlyonnye solntsem","2800000","4","4","135","8.0","2616503"
"Vacancy","19000000","2","4","85","6.2","19363565"
"Valentine's Day","52000000","5","3","125","5.8","110485654"
"Valley of the Dolls","5000000","4","3","123","5.8","44432255"
"Vampire in Brooklyn","20000000","5","4","100","4.4","19751736"
"Vanity Fair","23000000","4","3","141","6.2","16136476"
"Vertical Limit","75000000","20","3","124","5.8","69243859"
"Village of the Damned","22000000","2","4","99","5.6","9417567"
"Virgin","50000","4","4","114","5.5","9614"
"Virtuosity","30000000","20","4","106","5.5","24048000"
"Volcano","90000000","20","3","104","5.4","49323468"
"W.E.","15000000","4","4","119","6.1","583455"
"Waiting for Guffman","4000000","5","4","84","7.6","2923982"
"Waiting to Exhale","16000000","5","4","124","5.6","67052156"
"Waiting...","3000000","5","4","94","6.8","16124543"
"Walking and Talking","1000000","5","4","86","6.8","12972651996"
"Walking with Dinosaurs 3D","80000000","13","2","87","5.2","36076121"
"Wanted","75000000","20","4","110","6.7","134508551"
"War and Peace","6000000","4","2","208","6.8","12500000"
"War of the Worlds","132000000","13","3","116","6.5","234280354"
"War, Inc.","10000000","20","4","107","5.7","580862"
"Warlock: The Armageddon","3000000","17","4","98","5.2","3902679"
"Warm Bodies","35000000","5","3","98","6.9","66380662"
"Water for Elephants","38000000","4","3","120","7.0","58709717"
"Waterland","10000000","4","4","95","6.7","1034287"
"Waterworld","175000000","20","3","135","6.1","88246220"
"Wayne's World","20000000","5","3","94","7.0","121697350"
"Wayne's World 2","40000000","5","3","95","6.1","48197805"
"We Are Marshall","65000000","4","2","131","7.1","43545364"
"We're the Millers","37000000","5","4","110","7.1","150394119"
"Welcome to the Dollhouse","800000","5","4","88","7.4","4771000"
"What Dreams May Come","85000000","4","3","113","7.0","55485043"
"What Happens in Vegas","35000000","5","3","101","6.1","80277646"
"What to Expect When You're Expecting","40000000","5","3","110","5.7","41152203"
"What Women Want","70000000","5","3","127","6.4","182811707"
"What's Eating Gilbert Grape","11000000","4","3","118","7.8","9170214"
"Where the Day Takes You","3000000","14","4","105","6.8","390152"
"Where the Wild Things Are","100000000","13","2","101","6.8","77233467"
"While You Were Sleeping","17000000","5","2","103","6.6","81057016"
"White House Down","150000000","20","3","131","6.4","73103784"
"White Man's Burden","7000000","4","4","89","5.2","3760515"
"White Noise","10000000","4","3","101","5.5","56386759"
"White Squall","38000000","13","3","129","6.6","10300000"
"Why Did I Get Married Too?","20000000","5","3","121","4.3","60095852"
"Wild Bill","30000000","20","4","98","5.9","2167808"
"Wild Wild West","170000000","20","3","106","4.8","113805681"
"Willard","22000000","4","3","100","6.1","6886089"
"Wind","29000000","20","3","126","6.4","5519569"
"Windtalkers","115000000","20","4","134","6.0","40914068"
"Wo hu cang long","15000000","20","3","120","7.9","128078872"
"Wolf","70000000","4","4","125","6.2","65012000"
"Wolf Creek","1000000","2","4","104","6.3","16188180"
"Wonderland","5000000","14","4","104","6.6","10605122003"
"Wreck-It Ralph","165000000","13","2","101","7.8","189422889"
"Wyatt Earp","63000000","20","3","212","6.6","25052000"
"X-Men","75000000","20","3","104","7.4","157299717"
"X-Men: Days of Future Past","200000000","20","3","131","8.1","233921534"
"X-Men: First Class","160000000","20","3","132","7.8","146408305"
"X-Men: The Last Stand","210000000","20","3","104","6.8","234362462"
"X2","110000000","20","3","134","7.5","214949694"
"Xi yan","1000000","5","4","106","7.7","6933459"
"xXx: State of the Union","87000000","20","3","101","4.3","26873932"
"Ying xiong","31000000","20","3","99","7.9","53710019"
"Yogi Bear","80000000","13","2","80","4.5","100246011"
"Yonkers Joe","5000000","4","4","101","6.4","10000000"
"You Again","20000000","5","2","105","5.8","25702053"
"You Don't Mess with the Zohan","90000000","20","3","113","5.5","100018837"
"You've Got Mail","65000000","5","2","119","6.5","115821495"
"Zathura: A Space Adventure","65000000","20","2","101","6.1","29258869"
"Zombieland","23600000","5","4","88","7.7","75590286"
"Zookeeper","80000000","5","2","102","5.2","80360843"
"Zoolander","28000000","5","3","89","6.6","45172250"
